,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
292,342,Winslow,Hammant,Male,40,1987-05-19,Health,High Net Worth,N,No,2.0
293,343,Nicole,Johananoff,Female,76,1957-08-14,Property,Affluent Customer,N,No,13.0
294,345,Tish,Oleksiak,Female,74,1989-02-03,Health,High Net Worth,N,Yes,17.0
295,346,Timmie,Eisikowitz,Male,68,1981-03-15,Financial Services,Mass Customer,N,No,3.0
296,347,Berkly,Grishinov,Male,50,1965-06-06,Financial Services,Mass Customer,N,No,9.0
297,348,Gan,Devoy,Male,20,1980-11-01,Retail,Mass Customer,N,Yes,9.0
298,349,Vinnie,Usherwood,Female,35,1981-04-15,Manufacturing,High Net Worth,N,No,4.0
299,350,Carmela,Jesper,Female,47,1977-12-09,Health,Mass Customer,N,Yes,9.0
300,351,Dev,Hafner,Male,69,1999-05-12,Health,Mass Customer,N,Yes,2.0
301,352,Orrin,Finding,Male,12,1979-07-08,Retail,Mass Customer,N,No,4.0
302,354,Mavra,Donavan,Female,87,1980-11-26,Property,Mass Customer,N,No,9.0
303,355,Stacy,Gullane,Female,97,1979-06-01,Retail,Mass Customer,N,Yes,3.0
304,356,Nichole,LN_unkown,Female,10,1975-03-30,Entertainment,High Net Worth,N,No,5.0
305,359,Dulcine,Gauson,Female,2,1958-11-28,Manufacturing,Affluent Customer,N,Yes,6.0
306,360,Atalanta,Starbucke,Female,64,1956-04-02,Property,Mass Customer,N,Yes,19.0
307,361,Stephana,Minero,Female,59,1999-03-27,Health,Mass Customer,N,Yes,2.0
308,362,Jamima,Pirolini,Female,47,1974-11-17,Financial Services,High Net Worth,N,Yes,18.0
309,363,Sabrina,Caddy,Female,82,1988-03-04,Retail,Mass Customer,N,Yes,7.0
310,364,Leontyne,Simpkiss,Female,96,1976-09-30,Financial Services,Affluent Customer,N,No,11.0
311,365,Romona,Capitano,Female,98,1976-06-27,Property,High Net Worth,N,No,15.0
312,366,Constance,Ucchino,Female,7,1954-01-08,Entertainment,High Net Worth,N,No,19.0
313,367,Katrinka,Sturrock,Female,93,1985-02-17,Manufacturing,Mass Customer,N,Yes,12.0
314,368,Lacee,Roan,Female,32,1986-11-26,Financial Services,High Net Worth,N,No,6.0
315,369,Alic,Trenear,Male,19,1991-08-24,Financial Services,Mass Customer,N,Yes,9.0
316,370,Trstram,Bondesen,Male,91,1998-07-27,Telecommunications,Affluent Customer,N,Yes,3.0
317,371,Pernell,Favelle,Male,7,1954-07-06,Financial Services,Mass Customer,N,No,7.0
318,372,Moina,Thumim,Female,19,1987-08-13,Property,Affluent Customer,N,Yes,4.0
319,373,Eva,Colenutt,Female,95,2000-08-26,Health,High Net Worth,N,Yes,1.0
320,374,Valdemar,MacCoughen,Male,81,1992-01-22,Financial Services,Mass Customer,N,Yes,8.0
321,375,Salvidor,Renzo,Male,13,1976-08-23,Manufacturing,Mass Customer,N,Yes,7.0
322,376,Marena,Brunotti,Female,60,1966-10-24,Financial Services,Mass Customer,N,Yes,19.0
323,377,Levy,Bonavia,Male,65,1999-05-19,Argiculture,Mass Customer,N,No,1.0
324,378,Raquela,Yuille,Female,98,1974-05-04,Retail,Mass Customer,N,No,17.0
325,379,Bert,Ainslie,Male,2,1980-03-13,Manufacturing,High Net Worth,N,Yes,4.0
326,380,Teriann,Birdsey,Female,66,1956-05-15,Property,Mass Customer,N,No,17.0
327,382,Issiah,Fardell,Male,68,1985-08-14,Health,Mass Customer,N,Yes,7.0
328,384,Friederike,Bestar,Female,70,1976-08-06,Financial Services,Affluent Customer,N,No,17.0
329,385,Kendall,Humes,Male,69,1966-12-07,Health,High Net Worth,N,No,9.0
330,386,Ethelyn,Pincott,Female,63,1990-10-27,Argiculture,Mass Customer,N,No,5.0
331,387,Spike,Thieme,Male,34,1977-02-19,Financial Services,Mass Customer,N,No,22.0
332,388,Carlye,Bartle,Female,53,1966-05-25,Financial Services,Mass Customer,N,Yes,11.0
333,389,Dorene,Scrivner,Female,97,1975-04-27,Entertainment,Affluent Customer,N,Yes,17.0
334,390,Royall,Slimings,Male,83,1997-11-25,Health,Affluent Customer,N,No,3.0
335,391,Duffie,Woodier,Male,80,1970-03-25,Argiculture,Mass Customer,N,No,16.0
336,392,Brandyn,Morrid,Male,38,1978-06-14,Property,Mass Customer,N,No,13.0
337,393,Cesaro,Isbell,Male,35,1955-02-08,Manufacturing,Mass Customer,N,Yes,9.0
338,394,Roanne,Cowthard,Female,70,1977-06-06,Health,High Net Worth,N,Yes,16.0
339,395,Penn,Burkinshaw,Male,28,1976-11-27,Retail,High Net Worth,N,Yes,9.0
340,396,Peria,Iscowitz,Female,98,1967-01-25,Telecommunications,High Net Worth,N,Yes,16.0
341,397,Nerissa,Foote,Female,86,1981-09-02,Financial Services,Affluent Customer,N,Yes,5.0
342,398,Randee,Douberday,Female,20,1969-01-18,Retail,Affluent Customer,N,No,11.0
343,399,Nickie,Neissen,Male,26,1976-07-18,Manufacturing,Affluent Customer,N,Yes,16.0
344,400,Sibeal,Fellow,Female,86,1962-05-19,Financial Services,Mass Customer,N,No,5.0
345,401,Halette,Helling,Female,56,1986-12-11,Retail,Mass Customer,N,No,15.0
346,402,Berne,Donegan,Male,9,1977-06-03,Retail,Affluent Customer,N,No,22.0
347,404,Sinclair,Sustins,Male,92,1995-12-17,Financial Services,Affluent Customer,N,Yes,4.0
348,405,Vivien,Urion,Female,19,1971-09-28,Manufacturing,High Net Worth,N,Yes,14.0
349,406,Rhona,Spilsburie,Female,58,1987-06-16,Financial Services,High Net Worth,N,No,12.0
350,408,Kurtis,Baistow,Male,79,1991-08-31,Financial Services,Affluent Customer,N,No,11.0
351,409,Tatiania,O'Kane,Female,84,1978-01-23,Health,Mass Customer,N,Yes,13.0
352,411,Cathyleen,Bern,Female,84,1977-03-31,Financial Services,High Net Worth,N,No,12.0
353,412,Evanne,Feechum,Female,65,1960-04-23,IT,High Net Worth,N,No,19.0
354,414,Thorin,Grimoldby,Male,12,1976-07-16,Health,High Net Worth,N,No,10.0
355,415,Conchita,Jeans,Female,20,1955-05-31,Financial Services,Affluent Customer,N,Yes,18.0
356,417,Fernandina,Brambley,Female,37,1971-02-17,Argiculture,Mass Customer,N,No,15.0
357,419,Chrissie,Bernardini,Female,34,1981-01-26,Manufacturing,Affluent Customer,N,No,17.0
358,420,Clem,Leek,Male,93,1958-07-05,Entertainment,High Net Worth,N,No,7.0
359,421,Tish,Netti,Female,26,1999-03-19,Retail,Mass Customer,N,Yes,2.0
360,422,Vito,Norker,Male,78,2002-01-06,Manufacturing,Affluent Customer,N,No,1.0
361,424,Dennie,Eunson,Male,77,1978-01-25,Health,High Net Worth,N,No,9.0
362,425,Michaeline,Bordman,Female,60,1953-11-19,Retail,Mass Customer,N,Yes,20.0
363,426,Emlyn,Anstice,Female,10,1972-06-02,Manufacturing,Affluent Customer,N,No,8.0
364,427,Giusto,Torbett,Male,77,1996-12-19,Entertainment,Mass Customer,N,Yes,2.0
365,428,Freida,Everil,Female,0,1977-05-03,Health,High Net Worth,N,Yes,14.0
366,429,Berny,Bold,Female,7,1978-07-30,IT,High Net Worth,N,Yes,21.0
367,430,Janice,Himsworth,Female,46,1973-04-26,Financial Services,High Net Worth,N,Yes,11.0
368,431,Gale,Done,Male,8,1956-03-26,Health,Affluent Customer,N,Yes,18.0
369,432,Amby,Pentin,Male,83,1990-02-12,Manufacturing,Affluent Customer,N,Yes,10.0
370,433,Reinhard,Jubert,Male,94,1964-03-12,Property,Affluent Customer,N,No,15.0
371,434,Raff,Waadenburg,Male,93,1995-12-01,Financial Services,Mass Customer,N,Yes,19.0
372,435,Jerome,Muggeridge,Male,5,1999-12-23,Telecommunications,Mass Customer,N,No,1.0
373,436,Erwin,Pendre,Male,75,1957-12-24,IT,Mass Customer,N,No,18.0
374,437,Sayres,Duthie,Male,24,1976-08-14,Manufacturing,Affluent Customer,N,Yes,17.0
375,438,Ebenezer,Bottelstone,Male,25,1989-08-17,Property,High Net Worth,N,Yes,13.0
376,440,Sheena,O'Duggan,Female,46,1977-12-16,Telecommunications,Mass Customer,N,No,10.0
377,441,Felicle,Beneze,Female,74,1974-03-08,IT,Mass Customer,N,No,11.0
378,442,Linc,Vedyasov,Male,2,2001-10-06,Financial Services,Mass Customer,N,No,1.0
379,443,Lauree,Leason,Female,21,1972-03-26,Argiculture,High Net Worth,N,Yes,10.0
380,444,Britteny,Falconer-Taylor,Female,32,1967-02-24,Manufacturing,Mass Customer,N,Yes,8.0
381,445,Timothy,Wenham,Male,91,1984-11-13,Financial Services,Mass Customer,N,No,5.0
382,446,Marilee,Oosthout de Vree,Female,73,1978-07-02,IT,Affluent Customer,N,Yes,4.0
383,447,Brittany,Peasey,Female,98,2001-11-06,Argiculture,Mass Customer,N,Yes,1.0
384,448,Robin,Crack,Female,34,1995-04-26,IT,High Net Worth,N,No,3.0
385,449,Shana,Fortesquieu,Female,74,1974-09-24,Manufacturing,High Net Worth,N,Yes,6.0
386,450,Myrlene,Rothwell,Female,5,1975-04-02,Entertainment,Mass Customer,N,Yes,18.0
387,451,Marlow,Flowerdew,U,37,1977-08-12,IT,High Net Worth,N,No,10.722750997850783
388,452,Natalee,Bamford,Female,22,1959-08-11,Property,Mass Customer,N,Yes,5.0
389,453,Cornelius,Yarmouth,U,81,1977-08-12,IT,High Net Worth,N,No,10.722750997850783
390,454,Eugenie,Domenc,U,58,1977-08-12,Health,Affluent Customer,N,Yes,10.722750997850783
391,455,Mile,Dionisii,Male,97,1991-11-02,Manufacturing,Mass Customer,N,Yes,5.0
392,456,Randolph,Redihalgh,Male,47,1975-11-30,Manufacturing,Affluent Customer,N,Yes,17.0
393,457,Querida,Danilchev,Female,70,1980-12-14,Financial Services,High Net Worth,N,Yes,17.0
394,458,Osborn,Pentony,Male,57,1969-04-21,Manufacturing,Affluent Customer,N,Yes,18.0
395,459,Bel,Cheeke,Female,88,1986-08-04,Manufacturing,Mass Customer,N,Yes,13.0
396,460,Illa,LN_unkown,Female,0,1986-01-23,Manufacturing,Affluent Customer,N,Yes,16.0
397,461,Jsandye,Melendez,Female,19,1979-10-09,Health,Mass Customer,N,Yes,14.0
398,462,Melany,Thorrington,Female,32,1960-01-01,Manufacturing,Affluent Customer,N,Yes,5.0
399,463,Allis,Blanche,Female,9,1962-03-30,Financial Services,Mass Customer,N,Yes,20.0
400,465,Alina,Wilsey,Female,54,1976-03-27,Financial Services,Affluent Customer,N,Yes,14.0
401,466,Jarad,Bauser,Male,84,1991-01-27,Manufacturing,Affluent Customer,N,Yes,2.0
402,467,Welbie,Rockliffe,Male,51,1954-01-02,Property,Affluent Customer,N,No,15.0
403,468,Valeria,Ladyman,Female,11,1974-01-19,Property,High Net Worth,N,Yes,8.0
404,469,Levi,Cartmell,Male,91,1996-05-03,Financial Services,High Net Worth,N,Yes,3.0
405,470,Darbee,Klimowicz,Male,22,2001-12-19,Retail,Mass Customer,N,No,1.0
406,471,Libby,Wardesworth,Female,82,1956-01-01,Financial Services,Affluent Customer,N,No,14.0
407,472,Kippy,Jessel,Female,38,1990-11-16,Financial Services,Mass Customer,N,Yes,8.0
408,473,Benji,O'Shirine,Male,2,1977-03-13,Health,Mass Customer,N,Yes,20.0
409,474,Consolata,Clacson,Female,86,1983-01-15,Entertainment,Affluent Customer,N,No,18.0
410,475,Vernor,LN_unkown,Male,0,1996-11-14,Manufacturing,Affluent Customer,N,No,1.0
411,477,Cheri,Hazeman,Female,32,1960-11-26,Financial Services,High Net Worth,N,Yes,13.0
412,479,Blythe,Keighley,Female,11,1994-08-04,IT,Mass Customer,N,Yes,4.0
413,480,Darelle,Ive,U,67,1977-08-12,Health,Mass Customer,N,Yes,10.722750997850783
414,481,Marcella,Manzell,Female,68,1990-04-12,Argiculture,Mass Customer,N,No,8.0
415,482,Gar,Wallis,Male,33,1962-12-19,Health,Mass Customer,N,No,20.0
416,483,Bertrand,Penkethman,Male,35,1973-05-02,Retail,Affluent Customer,N,No,9.0
417,484,Mason,Kohrsen,Male,64,1974-04-24,Manufacturing,Mass Customer,N,No,22.0
418,485,Ulrika,Steagall,Female,23,1974-11-08,Manufacturing,High Net Worth,N,No,20.0
419,486,Prudi,Edon,Female,0,1955-12-30,Manufacturing,Affluent Customer,N,Yes,15.0
420,487,Elayne,Braiden,Female,70,1979-09-19,Health,Mass Customer,N,No,10.0
421,488,Domini,Ghelerdini,Female,24,1980-07-11,Property,Mass Customer,N,Yes,10.0
422,489,Tresa,Reeks,Female,18,1971-05-31,Retail,Mass Customer,N,Yes,4.0
423,490,Lida,Boynton,Female,44,1992-06-15,Argiculture,Mass Customer,N,No,6.0
424,491,Andrea,Funcheon,Male,45,1976-02-20,Property,Affluent Customer,N,Yes,19.0
425,492,Pail,Ashplant,Male,54,1976-04-28,Financial Services,Mass Customer,N,No,21.0
426,493,Tommie,Banbridge,Female,83,1960-09-13,Manufacturing,Mass Customer,N,Yes,5.0
427,494,Gaby,LN_unkown,Male,33,1975-06-02,Manufacturing,Mass Customer,N,No,9.0
428,495,Lucius,Prescott,Male,91,1959-02-21,Financial Services,Mass Customer,N,Yes,6.0
429,496,Korry,Cosgrove,Female,25,1976-01-28,Financial Services,Affluent Customer,N,Yes,11.0
430,497,Allissa,Brinklow,Female,96,1974-01-09,Property,Mass Customer,N,Yes,11.0
431,498,Emmalee,Sketcher,Female,58,1978-04-30,Manufacturing,High Net Worth,N,Yes,10.0
432,499,Dalli,Baggally,Male,39,1961-03-15,Financial Services,Affluent Customer,N,No,19.0
433,500,Lazar,Crathern,Male,19,1992-04-11,Retail,Affluent Customer,N,Yes,10.0
434,502,Rica,Raveau,Female,39,1970-12-24,Manufacturing,Mass Customer,N,No,18.0
435,503,Burr,Gerb,Male,87,1989-07-19,Health,Affluent Customer,N,Yes,10.0
436,504,Vinny,Hegley,Male,93,1995-04-25,Manufacturing,High Net Worth,N,Yes,7.0
437,506,Brett,Scrancher,Female,43,1985-02-14,Retail,Mass Customer,N,No,21.0
438,507,Gwen,Jakubczyk,Female,98,1971-07-05,Health,Mass Customer,N,No,7.0
439,508,Abagail,Tordiffe,Female,94,1971-01-18,Property,Mass Customer,N,Yes,11.0
440,509,Tobe,Vamplew,Male,64,1979-08-06,Financial Services,Affluent Customer,N,Yes,21.0
441,511,Theo,Tolmie,Female,92,1982-12-02,Health,High Net Worth,N,No,10.0
442,512,Sigfried,Semken,Male,76,1955-04-15,Financial Services,Mass Customer,N,No,6.0
443,513,Kienan,Soar,U,30,1977-08-12,IT,Mass Customer,N,No,10.722750997850783
444,514,Trent,LN_unkown,Male,9,1996-06-20,Financial Services,Mass Customer,N,Yes,4.0
445,515,Winna,Verny,Female,55,1989-09-04,IT,High Net Worth,N,No,8.0
446,516,Craggy,Loadsman,Male,23,1958-01-07,Financial Services,Mass Customer,N,No,20.0
447,517,Iona,Fidgeon,Female,73,1985-08-20,Property,Mass Customer,N,Yes,3.0
448,518,Bernhard,Senett,Male,60,1991-04-28,Retail,Mass Customer,N,Yes,10.0
449,520,Jazmin,Neumann,Female,66,1964-08-09,Financial Services,Affluent Customer,N,Yes,15.0
450,521,Peri,Hovie,Female,29,1978-12-19,Health,High Net Worth,N,No,16.0
451,523,Elberta,Tixall,Female,44,1974-11-24,Financial Services,Affluent Customer,N,Yes,16.0
452,524,Florence,Held,Female,16,1962-09-09,Retail,Mass Customer,N,No,11.0
453,525,Lennard,Donizeau,Male,64,1980-02-12,Manufacturing,Mass Customer,N,Yes,9.0
454,526,Ardelle,LN_unkown,U,9,1977-08-12,Health,Mass Customer,N,Yes,10.722750997850783
455,527,Lorilyn,Topaz,Female,81,1990-10-19,Financial Services,Mass Customer,N,Yes,9.0
456,528,Gayel,Downs,Female,10,1979-06-06,Health,Mass Customer,N,No,4.0
457,529,Sandor,Tumber,Male,18,1989-07-21,Retail,Affluent Customer,N,Yes,10.0
458,530,Townie,Perez,Male,2,1974-09-24,Manufacturing,Mass Customer,N,No,15.0
459,531,Modesty,Fletcher,Female,94,1993-08-26,Financial Services,High Net Worth,N,No,1.0
460,532,Row,Mawditt,Female,25,1961-01-14,Financial Services,Affluent Customer,N,No,19.0
461,533,Conny,Shearmer,Male,40,1981-12-14,Retail,Mass Customer,N,No,11.0
462,536,Jannelle,Leist,Female,64,1959-04-07,Manufacturing,Affluent Customer,N,No,16.0
463,537,Raine,Sneezum,Female,16,1989-03-26,Entertainment,High Net Worth,N,No,7.0
464,538,Millicent,Wiffler,Female,33,1956-10-21,Manufacturing,Mass Customer,N,Yes,5.0
465,539,Hobie,Knappett,Male,53,1975-08-10,Health,High Net Worth,N,No,15.0
466,540,Tresa,Dy,Female,80,2001-04-28,Manufacturing,Mass Customer,N,No,1.0
467,541,Annissa,Balmforth,Female,23,1966-01-01,Manufacturing,Affluent Customer,N,Yes,13.0
468,542,Berri,McManamen,Female,78,1967-01-14,Manufacturing,Mass Customer,N,No,18.0
469,543,Mikey,Rizzetti,Male,9,1973-08-03,Retail,Affluent Customer,N,Yes,17.0
470,544,Giacomo,Johanning,Male,51,1990-10-12,Manufacturing,High Net Worth,N,Yes,5.0
471,545,Alecia,Crosse,Female,43,1978-06-04,Health,Mass Customer,N,Yes,18.0
472,546,Jorie,Pigott,Female,80,1981-02-24,Health,Mass Customer,N,Yes,12.0
473,547,Andee,Robjant,Female,22,1996-05-14,Health,Mass Customer,N,No,5.0
474,548,Georgie,Cudbertson,U,84,1977-08-12,IT,High Net Worth,N,Yes,10.722750997850783
475,549,Abrahan,Luckman,Male,84,1985-06-15,Retail,Mass Customer,N,Yes,2.0
476,550,Emeline,Jorioz,Female,16,1976-07-10,Retail,Mass Customer,N,No,15.0
477,551,Florence,Muldoon,Female,8,1987-08-10,Financial Services,High Net Worth,N,No,9.0
478,552,Hilly,Kleinmann,Male,66,1978-09-09,Manufacturing,High Net Worth,N,Yes,20.0
479,553,Charlean,Fantone,Female,62,1979-05-12,Argiculture,Affluent Customer,N,Yes,7.0
480,554,Esmaria,Dobbison,Female,33,1955-05-06,Health,Mass Customer,N,Yes,7.0
481,555,Jarib,Senior,Male,99,1970-11-08,Property,Mass Customer,N,No,4.0
482,557,Cassie,Morley,Female,67,1961-06-02,Manufacturing,Affluent Customer,N,Yes,18.0
483,559,Erma,Vyel,Female,39,1988-03-05,Retail,High Net Worth,N,Yes,16.0
484,560,Dorree,Sanja,Female,1,1953-10-11,Health,Affluent Customer,N,No,8.0
485,563,Rube,Itzhayek,Male,25,1974-09-20,IT,Mass Customer,N,Yes,19.0
486,564,Nettie,Iddy,Female,7,1983-11-07,Retail,High Net Worth,N,No,7.0
487,565,Saleem,Meller,Male,30,1959-10-02,Manufacturing,Mass Customer,N,Yes,16.0
488,566,Datha,McPheat,Female,66,1978-12-09,Financial Services,High Net Worth,N,Yes,9.0
489,567,Hashim,O'Leahy,Male,73,1965-07-08,Financial Services,Affluent Customer,N,No,16.0
490,568,Quinn,Fulks,Male,32,1957-12-15,Manufacturing,Mass Customer,N,No,13.0
491,569,Jaime,Warkup,Male,30,1976-01-31,IT,Mass Customer,N,No,10.0
492,570,Xever,Baldetti,Male,14,1978-06-24,Financial Services,Mass Customer,N,Yes,15.0
493,571,Ramonda,McKellar,Female,30,1958-02-15,Entertainment,Mass Customer,N,No,6.0
494,572,Clementius,Everington,Male,0,1967-05-01,Health,High Net Worth,N,Yes,5.0
495,574,Gerard,Steketee,Male,95,1990-04-09,Financial Services,Mass Customer,N,No,20.0
496,575,Etan,Poyle,Male,64,1956-06-10,Financial Services,High Net Worth,N,Yes,11.0
497,576,Bart,Eakle,Male,98,1977-05-19,Retail,Mass Customer,N,Yes,7.0
498,577,Nadean,Fielding,Female,41,1956-04-08,Property,Mass Customer,N,Yes,19.0
499,579,Cathlene,Bellas,Female,89,1974-06-11,Health,Mass Customer,N,No,12.0
500,580,Johnathan,Audiss,Male,83,1975-12-03,Financial Services,Mass Customer,N,Yes,14.0
501,581,Brenna,Dacks,Female,32,1969-05-22,Financial Services,Mass Customer,N,Yes,16.0
502,582,Rhoda,McKeown,U,21,1977-08-12,IT,Affluent Customer,N,No,10.722750997850783
503,583,Tirrell,Haysham,Male,97,1986-04-14,Health,Mass Customer,N,No,4.0
504,584,Fiona,Clines,Female,10,1995-09-15,Manufacturing,Affluent Customer,N,Yes,19.0
505,585,Tiphany,Bonnier,Female,66,1978-04-20,Health,Mass Customer,N,Yes,10.0
506,586,Jayme,Baunton,Female,63,1999-03-15,Manufacturing,Mass Customer,N,No,4.0
507,587,Adolphus,Seers,Male,43,1966-05-27,Health,Mass Customer,N,Yes,19.0
508,588,Gunther,Jackman,Male,15,1963-10-05,Entertainment,Mass Customer,N,No,11.0
509,589,Duff,Anan,Male,76,1995-12-07,Financial Services,Mass Customer,N,Yes,1.0
510,590,Ddene,Burleton,Female,85,1988-09-09,Health,Mass Customer,N,Yes,11.0
511,591,Sydney,Endacott,Male,16,1974-10-02,Entertainment,Affluent Customer,N,No,16.0
512,592,Edik,Connichie,Male,73,1992-09-24,Manufacturing,Mass Customer,N,No,2.0
513,595,Nikola,Jeanon,Male,72,1973-05-12,Financial Services,Mass Customer,N,No,22.0
514,596,Sue,Chapelhow,Female,9,1968-10-20,Property,Affluent Customer,N,No,13.0
515,597,Cassandra,Aucoate,Female,6,1954-12-10,Manufacturing,Mass Customer,N,No,6.0
516,598,Zebulen,Swadon,Male,25,1967-06-27,Financial Services,High Net Worth,N,No,12.0
517,599,Ernestus,Cruden,U,48,1977-08-12,Financial Services,Mass Customer,N,Yes,10.722750997850783
518,600,Duke,Allnatt,Male,65,1974-05-10,Argiculture,Mass Customer,N,Yes,8.0
519,601,Ken,Renfree,Male,56,1992-12-04,Retail,High Net Worth,N,Yes,4.0
520,603,Alidia,Durrett,Female,28,1987-04-18,Financial Services,Affluent Customer,N,No,11.0
521,604,Mella,Petrovsky,Female,72,1998-02-10,IT,Affluent Customer,N,No,3.0
522,605,Bart,Creenan,Male,13,1972-03-26,Manufacturing,Mass Customer,N,Yes,5.0
523,606,Filia,Rosson,Female,62,1989-07-16,Manufacturing,Mass Customer,N,Yes,2.0
524,607,Adelaida,Redmond,Female,55,1976-08-10,Health,Mass Customer,N,No,15.0
525,608,Alisun,Heinecke,Female,55,1980-01-08,Retail,High Net Worth,N,Yes,12.0
526,609,Margalit,Dorwood,Female,32,2000-11-06,Health,Mass Customer,N,No,1.0
527,610,Hyatt,Craine,Male,45,1958-03-16,Financial Services,Mass Customer,N,Yes,15.0
528,611,Otto,Huriche,Male,58,1986-12-20,Manufacturing,Mass Customer,N,Yes,16.0
529,612,Grange,Skillington,Male,50,1962-01-12,Health,Mass Customer,N,No,14.0
530,613,Carolann,O'Hallagan,Female,4,1989-11-14,Property,High Net Worth,N,No,17.0
531,614,Nonnah,Johns,Female,45,1995-09-12,Manufacturing,Mass Customer,N,Yes,11.0
532,615,Rebeca,Martonfi,Female,93,1956-05-11,Property,Mass Customer,N,No,19.0
533,616,Perl,Bysaker,Female,36,1995-07-13,Health,High Net Worth,N,No,6.0
534,617,Idell,Cole,Female,81,1960-08-01,Property,Mass Customer,N,No,15.0
535,618,Lucho,Mitie,Male,17,1962-04-05,Manufacturing,Affluent Customer,N,Yes,18.0
536,619,Finn,Dahlman,Male,39,1977-08-14,Property,Mass Customer,N,No,20.0
537,620,Willy,Langley,Female,54,1973-03-26,Financial Services,Mass Customer,N,Yes,5.0
538,622,Arri,Lamden,Male,18,1968-10-18,Financial Services,Mass Customer,N,No,17.0
539,623,Hazel,Brokenshire,Male,52,1988-04-23,Property,High Net Worth,N,No,4.0
540,624,Winny,Girtin,Male,44,1976-01-13,Manufacturing,Mass Customer,N,Yes,13.0
541,625,Abra,Probets,Female,33,1974-11-27,Entertainment,High Net Worth,N,Yes,7.0
542,626,Albrecht,Forty,Male,12,1992-11-24,Manufacturing,Mass Customer,N,No,2.0
543,628,Mallissa,Gillespie,Female,14,1981-10-24,Financial Services,Mass Customer,N,No,13.0
544,629,Basil,Brellin,Male,29,1960-12-06,Manufacturing,High Net Worth,N,No,6.0
545,630,D'arcy,Rowden,Male,90,1986-08-11,Property,Affluent Customer,N,Yes,17.0
546,631,Ortensia,Dronsfield,Female,33,1966-09-14,Health,Affluent Customer,N,No,17.0
547,632,Angeli,O'Hegertie,Male,67,1998-04-26,Health,Mass Customer,N,No,1.0
548,634,Melonie,Zisneros,Female,35,1978-01-30,Manufacturing,Mass Customer,N,No,15.0
549,637,Mercy,Wilsone,Female,60,1976-09-23,Health,High Net Worth,N,No,13.0
550,638,Joey,Ledram,Male,19,1967-04-29,Manufacturing,High Net Worth,N,No,13.0
551,639,Mayor,Ismay,Male,51,1974-06-03,Manufacturing,Mass Customer,N,No,16.0
552,640,Galvin,O'Keenan,Male,12,1975-07-12,Entertainment,High Net Worth,N,Yes,10.0
553,641,Foster,Haysar,Male,86,1974-11-21,Manufacturing,Affluent Customer,N,No,3.0
554,642,Les,Mines,Male,9,1972-12-19,Property,Mass Customer,N,No,12.0
